postcode,stad,gemeente,lat,lon
2564,'s-Gravenhage,'s-Gravenhage,52.07420397,4.264014631
2565,'s-Gravenhage,'s-Gravenhage,52.07284022,4.247352869
2566,'s-Gravenhage,'s-Gravenhage,52.06741338,4.244553206
2571,'s-Gravenhage,'s-Gravenhage,52.07377388,4.294644103
2572,'s-Gravenhage,'s-Gravenhage,52.06734208,4.293324606
2573,'s-Gravenhage,'s-Gravenhage,52.06855454,4.278369651
2574,'s-Gravenhage,'s-Gravenhage,52.06624201,4.270010587
2581,'s-Gravenhage,'s-Gravenhage,52.0866153,4.273340708
2582,'s-Gravenhage,'s-Gravenhage,52.08831237,4.278868935
2583,'s-Gravenhage,'s-Gravenhage,52.09606648,4.27006187
2584,'s-Gravenhage,'s-Gravenhage,52.10261057,4.279288284
2585,'s-Gravenhage,'s-Gravenhage,52.08780445,4.304140223
2586,'s-Gravenhage,'s-Gravenhage,52.10692685,4.27134365
2587,'s-Gravenhage,'s-Gravenhage,52.10528654,4.287468942
2591,'s-Gravenhage,'s-Gravenhage,52.08978847,4.356887477
2592,'s-Gravenhage,'s-Gravenhage,52.08897795,4.346611879
2593,'s-Gravenhage,'s-Gravenhage,52.08340481,4.331133978
2594,'s-Gravenhage,'s-Gravenhage,52.08386027,4.318749404
2595,'s-Gravenhage,'s-Gravenhage,52.0822852,4.324383146
2596,'s-Gravenhage,'s-Gravenhage,52.08630301,4.316264301
2597,'s-Gravenhage,'s-Gravenhage,52.09362191,4.329556272
2600,Delft,Delft,52.02435075,4.35258497
2601,Delft,Delft,52.02435075,4.35258497
2611,Delft,Delft,52.00665266,4.356479423
2612,Delft,Delft,52.02470495,4.35441682
2613,Delft,Delft,52.01716377,4.346911048
2614,Delft,Delft,52.01418335,4.336487685
2616,Delft,Delft,52.0090018,4.38591059
2622,Delft,Delft,51.98265665,4.347256233
2623,Delft,Delft,51.98752877,4.359609546
2624,Delft,Delft,52.00263295,4.355366235
2625,Delft,Delft,51.99647867,4.341617695
2626,Delft,Delft,51.97888832,4.368652576
2627,Delft,Delft,52.0016482,4.359579505
2628,Delft,Delft,52.00514045,4.361806333
2629,Delft,Delft,51.98238677,4.393876907
2630,Nootdorp,Pijnacker-Nootdorp,52.04111123,4.390916847
2631,Nootdorp,Pijnacker-Nootdorp,52.04111123,4.390916847
2632,Nootdorp,Pijnacker-Nootdorp,52.04921164,4.404319059
2635,Den Hoorn,Midden-Delfland,51.99619719,4.327354886
2636,Schipluiden,Midden-Delfland,51.98681055,4.28304561
2640,Pijnacker,Pijnacker-Nootdorp,52.02040896,4.430644105
2641,Pijnacker,Pijnacker-Nootdorp,52.02040896,4.430644105
2642,Pijnacker,Pijnacker-Nootdorp,52.01378089,4.444079539
2643,Pijnacker,Pijnacker-Nootdorp,52.0062811,4.443038579
2645,Delfgauw,Pijnacker-Nootdorp,52.01065073,4.398527077
2650,Berkel en Rodenrijs,Lansingerland,51.97685462,4.43001946
2651,Berkel en Rodenrijs,Lansingerland,51.97685462,4.43001946
2652,Berkel en Rodenrijs,Lansingerland,52.01741676,4.459288097
2660,Bergschenhoek,Lansingerland,51.97722705,4.476090706
2661,Bergschenhoek,Lansingerland,51.97722705,4.476090706
2662,Bergschenhoek,Lansingerland,51.98562819,4.495937828
2665,Bleiswijk,Lansingerland,52.0134117,4.52764975
2670,Naaldwijk,Westland,51.99709411,4.202112901
2671,Naaldwijk,Westland,51.98943491,4.217321555
2672,Naaldwijk,Westland,51.99671435,4.213707268
2673,Naaldwijk,Westland,51.99892961,4.205092548
2675,Honselersdijk,Westland,52.00654733,4.228404622
2676,Maasdijk,Westland,51.9667204,4.212075758
